terrain,inc_time_d,compound,peak_nr,is_ref,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H,n_overlapping,n_matches,f_label,at2H_mn_zero,d2H_mn_zero,area2_mn_zero,No.,rt_FID,area_FID,height_FID,rel_area_FID,rel_height_FID,amount_FID,at2H_weighted,a,t0,f_start,d_t,f_t,u_d,gen_d,chain_fctr,chain_num,u_d_weighted,gen_d_weighted
Marshall Mesa Grassland,3,16:1 trans,18.666666666666668,0,2050.77766666667,2060.8096666666665,2070.49333333333,392.936206318035,346.051338396407,254.978929049667,113.623766745297,254.978929049667,113.623766745297,2626.29275937283,2595.89806349274,0.9853311703494416,2696.34959419783,1846.18918753233,1846.18918753233,0.0443097415920705,1,1,0.5,0.0136821384563051,-121.4118305943,3990.51786349768,NA,NA,NA,NA,NA,NA,NA,0.0546697272209307,0.5,0,0.0136821384563051,3,0.0443097415920705,0.046268777489718416,14.980883830656051,C16,16,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,17:0 cyclo,25,0,2297.537,2315.093,2325.40366666667,474.433150231439,245.769347614029,251.430040835771,103.863883554825,251.430040835771,103.863883554825,3973.95465718756,2403.69900133292,0.6054461380076767,1271.25128856855,748.86349219778,748.86349219778,0.0272311284464071,1,1,0.5,0.013578898189272,-128.042225752118,5768.64462948397,13,16.024444444444445,0.9410350750000049,24.943196309487124,1.388473240233501,2.018274201874542,NA,0.0546697272209307,0.5,0,0.013578898189272,3,0.0272311284464071,0.019826587055113,34.96048909644246,C17,17,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,18:0,32.333333333333336,0,2601.841,2615.3563333333336,2631.37966666667,438.169772998696,530.443623216531,272.531831995362,121.939612281945,272.531831995362,121.939612281945,5196.00558731134,6802.71740282605,1.3174927073921512,3942.34417222692,2805.60501261473,2805.60501261473,0.0592371451405484,1,1,0.5,0.0151613625276369,-26.4101602121734,5310.15863064515,18.333333333333332,18.011666666666667,1.0119805794444485,24.55597328311978,1.5135631330425288,2.0160124275520857,NA,0.0546697272209307,0.5,0,0.0151613625276369,3,0.0592371451405484,0.0692891900692353,10.003684266872469,C18,18,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,18:1 cis,29.333333333333332,0,2528.273,2547.0133333333333,2552.58666666667,819.607199997084,468.975344998283,278.824864850866,115.069321565905,278.824864850866,115.069321565905,9185.56748062964,6442.69041239483,0.6991970719601032,1622.86245402657,1019.60408960046,1019.60408960046,0.0314454364360413,1,1,0.5,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,0.0546697272209307,0.5,0,0.014332822211962,3,0.0314454364360413,0.025128281289560406,27.584345008423423,C18,18,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,18:1 trans,30.333333333333332,0,2552.58666666667,2567.704333333333,2577.24866666667,1125.64745164963,1908.12007277631,457.771013876673,482.123938687974,457.771013876673,482.123938687974,13018.8868775749,25216.611440885,1.9400934811340351,6277.86388959814,4603.95519499057,4603.95519499057,0.087205463969818,1,1,0.5,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,0.0546697272209307,0.5,0,0.0132755315087626,3,0.087205463969818,0.12480266469058027,5.553945360689578,C18,18,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,18:2,28.333333333333332,0,2508.27866666667,2518.032,2527.29766666667,190.222991435541,106.250081741075,235.487205736572,91.1872621893475,235.487205736572,91.1872621893475,1726.17159913326,948.971462858373,0.5504961557771895,1065.08461814238,590.115155969636,590.115155969636,0.0247599093275053,1,1,0.5,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,0.0546697272209307,0.5,0,0.0136102568846809,3,0.0247599093275053,0.016104997935932917,43.03925919874967,C18,18,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,a-15:0,15.666666666666666,0,1743.96566666667,1753.9976666666666,1762.14866666667,369.86886211916,320.798558656895,261.352463844071,115.019981523762,261.352463844071,115.019981523762,2134.99630914887,2082.92841770537,0.9756699107603487,2660.19930951303,1818.35346832503,1818.35346832503,0.0438765923286093,1,1,0.5,0.0137557513808984,-116.684183030058,3940.64816975196,3,12.403888888888888,0.7439869269522664,23.335103833217886,1.0969972139063826,1.8752416999411308,NA,0.0546697272209307,0.5,0,0.0137557513808984,3,0.0438765923286093,0.04546372194039242,15.246160036539287,C15,15,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,i-15:0,14.666666666666666,0,1722.09033333333,1734.9786666666666,1742.50266666667,584.463551952521,646.500865096919,227.859075447083,88.3246999227109,227.859075447083,88.3246999227109,4247.31786594137,5448.80888806777,1.2821104948934159,3809.81170818701,2703.555015304,2703.555015304,0.0576496120281003,1,1,0.5,0.0140202361557098,-99.6980993388127,7006.38663377153,2,12.276111111111112,1.326302256936616,41.38236654565645,1.9502704652421425,3.3145648072334466,NA,0.0546697272209307,0.5,0,0.0140202361557098,3,0.0576496120281003,0.06814246957342335,10.172029057636088,C15,15,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,3,i-17:0,23,0,2248.84,2259.499,2266.32633333333,291.167333681358,388.288458652225,244.131814192052,98.0150205744289,244.131814192052,98.0150205744289,1877.07982795101,2763.81287594343,1.4691814046224179,4511.43808934715,3243.8073287973,3243.8073287973,0.0660536145339407,1,1,0.5,0.0146286220267536,-60.625209091703,2696.63635201999,10.333333333333334,15.661111111111111,0.4800570824999986,13.485068184053299,0.7109335525547231,1.0943561107540676,NA,0.0546697272209307,0.5,0,0.0146286220267536,3,0.0660536145339407,0.08217342224099006,8.435174800523118,C17,17,0.063418872916652,13.136984533812209
Marshall Mesa Grassland,7,16:0,20.333333333333332,0,2082.96366666667,2103.376,2112.64166666667,1023.4384142507,1129.27698318813,247.723054647438,107.439871969156,247.723054647438,107.439871969156,10983.7021735056,14505.4822769812,1.3502749790912842,4062.03934882795,2897.77029859752,2897.77029859752,0.0606706774492626,1,1,0.5,0.0139594363513116,-103.602870994816,19548.9099397851,5,14.571111111111112,0.7424102127777789,21.55473332730356,1.7131494285664028,3.291647585941445,NA,0.0611148208106672,0.5,0,0.0139594363513116,7,0.0606706774492626,0.031502246286501744,22.003103342409865,C16,16,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,16:1 cis,18.333333333333332,0,2023.46833333333,2033.152,2041.58166666667,260.673435662164,338.500675760245,248.942382270126,108.954113812917,248.942382270126,108.954113812917,1785.02822551095,2517.44370248379,1.4211259049345453,4327.52836622763,3102.19684199528,3102.19684199528,0.06385086568222,1,1,0.5,0.0135566089459725,-129.473682611804,7222.42730181065,NA,NA,NA,NA,NA,NA,NA,0.0611148208106672,0.5,0,0.0135566089459725,7,0.06385086568222,0.03416580973342184,20.287743389318578,C16,16,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,16:1 trans,19.333333333333332,0,2049.73266666667,2058.3016666666667,2067.428,206.547342096379,273.958908859102,246.695403160086,109.489365901822,246.695403160086,109.489365901822,1359.36427205512,1857.65584646798,1.3824486672878964,4182.57355571262,2990.58163789872,2990.58163789872,0.0621146264893419,1,1,0.5,0.0136821384563051,-121.4118305943,3990.51786349768,NA,NA,NA,NA,NA,NA,NA,0.0611148208106672,0.5,0,0.0136821384563051,7,0.0621146264893419,0.032763672606757624,21.155967124912035,C16,16,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,17:0 cyclo,26.333333333333332,0,2302.41366666667,2313.421,2322.68666666667,291.419223047735,226.406640009641,282.070745518211,134.128116836236,282.070745518211,134.128116836236,1993.94605825437,1739.70193948709,0.8892793156530943,2333.42305962968,1566.73575591485,1566.73575591485,0.0399608319445102,1,1,0.5,0.013578898189272,-128.042225752118,5768.64462948397,7,16.013333333333332,0.22925612500000137,6.578417509433963,0.45220826967103445,0.8669875546795273,NA,0.0611148208106672,0.5,0,0.013578898189272,7,0.0399608319445102,0.016902930975889716,41.00751411389232,C17,17,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,18:0,29,0,2598.288,2610.41,2639.252,194.558191773789,292.089137135317,262.717600948058,118.355774355923,262.717600948058,118.355774355923,3652.33497499675,5374.14145549847,1.4714262224820298,4520.08348104616,3250.46428040555,3250.46428040555,0.0661571844620898,1,1,0.5,0.0151613625276369,-26.4101602121734,5310.15863064515,11,18.001666666666665,0.41403740000000167,9.92197571641791,0.8166897884760708,1.307644194311253,NA,0.0611148208106672,0.5,0,0.0151613625276369,7,0.0661571844620898,0.034973928585969837,19.818968259631223,C18,18,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,18:1 cis,30.333333333333332,0,2528.482,2544.4356666666667,2550.35733333333,594.728163868788,388.667294762044,304.41396425921,134.608092603522,304.41396425921,134.608092603522,5674.80741672536,4718.10487683344,0.8298716764257233,2110.56212028004,1395.13283261563,1395.13283261563,0.0372902674674752,1,1,0.5,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,0.0611148208106672,0.5,0,0.014332822211962,7,0.0372902674674752,0.014641723973003461,47.34054417621696,C18,18,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,18:1 trans,31.333333333333332,0,2550.35733333333,2563.4546666666665,2575.089,780.261574983823,1517.13444487954,456.512328411739,413.841803154,456.512328411739,413.841803154,8219.14081949029,18616.7747494964,2.2719653163850584,7515.95891931862,5557.28836787534,5557.28836787534,0.102025399267249,1,1,0.5,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,0.0611148208106672,0.5,0,0.0132755315087626,7,0.102025399267249,0.06712232032044174,10.3266272269919,C18,18,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,18:2,29.333333333333332,0,2508.627,2518.7286666666664,2527.29766666667,202.385855595672,136.991363527861,242.159972354364,95.5276464090395,242.159972354364,95.5276464090395,1803.22448079474,1232.10745613179,0.6841230931233272,1564.30391899866,974.51401762897,974.51401762897,0.0307435944262038,1,1,0.5,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,0.0611148208106672,0.5,0,0.0136102568846809,7,0.0307435944262038,0.010748578583441368,64.48733431858305,C18,18,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,a-15:0,19,0,1741.597,1752.4650000000001,1758.944,163.92044145124,189.453892954306,245.443453061847,109.107443121375,245.443453061847,109.107443121375,953.407854321741,1120.14016728097,1.1748803643723353,3401.78598959181,2389.3752119857,2389.3752119857,0.0527616662968614,1,1,0.5,0.0137557513808984,-116.684183030058,3940.64816975196,2,12.39,0.02384280500000005,1.028623416666668,0.05916697878021584,0.16852277602376858,NA,0.0611148208106672,0.5,0,0.0137557513808984,7,0.0527616662968614,0.025779058336501383,26.88799456954936,C15,15,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,i-15:0,18,0,1724.041,1732.6100000000001,1740.343,235.933058477671,387.947162706863,231.46262006668,92.3809233326598,231.46262006668,92.3809233326598,1394.97274674047,2427.97538109444,1.7405181475894183,5520.99450209332,4021.16576661186,4021.16576661186,0.0781435449238489,1,1,0.5,0.0140202361557098,-99.6980993388127,7006.38663377153,1,12.261666666666667,0.04015264916666672,1.6763215000000002,0.09964058093054134,0.2746372949624121,NA,0.0611148208106672,0.5,0,0.0140202361557098,7,0.0781435449238489,0.04529807000942537,15.30191419669136,C15,15,0.031872102422429036,23.354610966685755
Marshall Mesa Grassland,7,i-17:0,24.333333333333332,0,2250.37266666667,2259.220333333333,2265.978,220.63219533523,356.000189238701,253.5136998047,109.027943626513,253.5136998047,109.027943626513,1336.40010651325,2428.93092855369,1.8061058838542206,5770.21615750624,4213.0664412798,4213.0664412798,0.0811276133482344,1,1,0.5,0.0146286220267536,-60.625209091703,2696.63635201999,6,15.651666666666667,0.1268217574999998,3.815859604166673,0.25015622817368177,0.502902526705319,NA,0.0611148208106672,0.5,0,0.0146286220267536,7,0.0811276133482344,0.04743161105991214,14.613612421564438,C17,17,0.031872102422429036,23.354610966685755
Niwot Ridge Tundra,0,16:0,27.11111111111111,0,2061.71533333333,2085.3323333333333,2100.28744444444,1355.12420016359,354.78495443903,252.79141076705,99.769948776161,252.79141076705,99.769948776161,17645.9486401328,5443.49778540992,0.3085998149092779,156.833162899768,-109.238464567178,-109.238464567178,0.0138716862868682,1,1,0.5,0.0138716862868682,-109.238464567178,17645.9486401328,10,14.620740740740741,15.82202495203704,297.124158765641,11.121003316500373,10.492596125415433,NA,0.0141859192962608,0.5,0,0.0138716862868682,0,0.0138716862868682,NA,NA,C16,16,0,0
Niwot Ridge Tundra,0,16:1 cis,25.11111111111111,0,2002.40577777778,2018.4523333333334,2028.99522222222,856.107039209488,222.857127515382,287.026526763073,111.861351180605,287.026526763073,111.861351180605,8893.48285353113,2688.26188628846,0.3021147011376698,132.506034142463,-127.970353710304,-127.970353710304,0.0135800168738151,1,1,0.5,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,0.0141859192962608,0.5,0,0.0135800168738151,0,0.0135800168738151,NA,NA,C16,16,0,0
Niwot Ridge Tundra,0,16:1 trans,26.11111111111111,0,2030.06344444444,2040.3741111111112,2051.03311111111,462.071476834104,124.479278434927,272.264063170439,104.612726635799,272.264063170439,104.612726635799,3327.5005761333,1010.44018285672,0.30384013722921355,139.000806819692,-122.969378748837,-122.969378748837,0.0136578852745407,1,1,0.5,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,0.0141859192962608,0.5,0,0.0136578852745407,0,0.0136578852745407,NA,NA,C16,16,0,0
Niwot Ridge Tundra,0,17:0 cyclo,33.111111111111114,0,2277.79811111111,2292.195888888889,2301.46155555556,474.362807656511,121.148121968558,266.624955331236,103.451478958979,266.624955331236,103.451478958979,3637.97536235237,1089.05140235542,0.2992827553352852,121.923567701924,-136.118852869519,-136.118852869519,0.013453138602769,1,1,0.5,0.013453138602769,-136.118852869519,3637.97536235237,16.11111111111111,16.014074074074074,3.7269424132407596,90.92229231554877,2.6179613886766133,3.1874679595557924,NA,0.0141859192962608,0.5,0,0.013453138602769,0,0.013453138602769,NA,NA,C17,17,0,0
Niwot Ridge Tundra,0,18:0,40.111111111111114,0,2578.92066666667,2592.9701111111112,2599.124,480.323586267076,136.280992488579,276.120845038849,105.014680399739,276.120845038849,105.014680399739,3621.04516356092,1198.84220166109,0.3305253926568834,239.027394169427,-45.9489064895411,-45.9489064895411,0.0148571379406509,1,1,0.5,0.0148571379406509,-45.9489064895411,3621.04516356092,22.11111111111111,18.00037037037037,3.4232495828284843,80.49324798030547,2.4149716169636735,2.833853227493526,NA,0.0141859192962608,0.5,0,0.0148571379406509,0,0.0148571379406509,NA,NA,C18,18,0,0
Niwot Ridge Tundra,0,18:1 cis,40.3,0,2504.30069921875,2524.1975025390625,2531.90960175781,756.621088552152,223.660764266935,315.637848595957,116.574948486578,315.637848595957,116.574948486578,11509.08077045,3638.8974436459,0.321909067669805,206.350145944299,-71.11038762289,-71.11038762289,0.0144653605241774,1.2,1.1,0.5,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,0.0141859192962608,0.5,0,0.0145100263461861,0,0.0144653605241774,NA,NA,C18,18,0,0
Niwot Ridge Tundra,0,18:1 trans,38.333333333333336,0,2526.53133333333,2547.617111111111,2556.55766666667,1325.59291637335,342.613538895849,473.584387073993,176.181686285672,473.584387073993,176.181686285672,19368.469229325,5614.05149275622,0.2895700227293807,85.4725580432595,-164.18613030669,-164.18613030669,0.0130161061914152,1,1.1111111111111112,0.5,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,0.0141859192962608,0.5,0,0.012979865758869,0,0.0130161061914152,NA,NA,C18,18,0,0
Niwot Ridge Tundra,0,18:2,36.44444444444444,0,2483.19866666667,2496.6443333333336,2504.77211111111,331.8435384662,96.3654964665639,247.723370733413,98.149560319015,247.723370733413,98.149560319015,3051.03439419107,934.053075773936,0.30647281428827894,148.853631977527,-115.382703377304,-115.382703377304,0.0137760154892704,1,1,0.5,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,0.0141859192962608,0.5,0,0.0137760154892704,0,0.0137760154892704,NA,NA,C18,18,0,0
Niwot Ridge Tundra,0,a-15:0,20.22222222222222,0,1721.69555555556,1734.3981111111111,1746.05566666667,573.779444915565,153.71302218499,277.724924631873,104.524808434747,277.724924631873,104.524808434747,4073.44261012497,1276.58595475883,0.3156310492865229,183.2128789807,-88.9260831848606,-88.9260831848606,0.0141879614694216,1,1,0.5,0.0141879614694216,-88.9260831848606,4073.44261012497,3.4444444444444446,12.398888888888889,4.39529574435185,129.21921658162375,3.0862278774995695,4.528580704367993,NA,0.0141859192962608,0.5,0,0.0141879614694216,0,0.0141879614694216,NA,NA,C15,15,0,0
Niwot Ridge Tundra,0,i-15:0,19.22222222222222,0,1700.14533333333,1713.8696666666667,1720.55766666667,663.520824073119,184.224226618563,235.284582557269,95.1298760245027,235.284582557269,95.1298760245027,5235.65050049662,1710.9516330554,0.3264680818139253,223.832900156678,-57.6486668793579,-57.6486668793579,0.0146749677396367,1,1,0.5,0.0146749677396367,-57.6486668793579,5235.65050049662,2.4444444444444446,12.269814814814815,5.480346955000005,148.8228580840371,3.823809099794346,5.2043928609700005,NA,0.0141859192962608,0.5,0,0.0146749677396367,0,0.0146749677396367,NA,NA,C15,15,0,0
Niwot Ridge Tundra,0,i-16:0,24.5,0,1958.721875,1972.07175,1980.066,377.631233425242,112.490678202236,260.33453916894,103.566264547215,260.33453916894,103.566264547215,2945.06646808428,943.981130344131,0.32104508620225863,203.393988864653,-73.3866285742175,-73.3866285742175,0.0144299200803822,1,1,0.5,0.0144299200803822,-73.3866285742175,2945.06646808428,6.75,13.934375,2.455202944375004,63.86442185848149,1.7160166442629738,2.2376723461321157,NA,0.0141859192962608,0.5,0,0.0144299200803822,0,0.0144299200803822,NA,NA,C16,16,0,0
Niwot Ridge Tundra,0,i-17:0,31.375,0,2224.726625,2234.15775,2240.610625,265.615462897239,83.8535844069037,264.467957132446,104.07826982398,264.467957132446,104.07826982398,1573.36271751772,547.184497775756,0.347240913515943,301.619206733852,2.24678918506598,2.24678918506598,0.0156075566955635,1,1,0.5,0.0156075566955635,2.24678918506598,1573.36271751772,12.75,15.63875,1.5048017738541692,40.933632512084635,1.052985818160892,1.4330127121660061,NA,0.0141859192962608,0.5,0,0.0156075566955635,0,0.0156075566955635,NA,NA,C17,17,0,0
Niwot Ridge Tundra,3,16:0,22.857142857142858,0,2064.02428571429,2086.3574285714285,2101.64428571429,1244.23072746958,777.932122697496,246.81663645384,105.980574975132,246.81663645384,105.980574975132,15058.4608445076,11287.9996419146,0.7607793928032553,1854.77431303676,1198.1762210383,1198.1762210383,0.0342248384643331,1,1,0.5,0.0138716862868682,-109.238464567178,17645.9486401328,10,14.613809523809524,13.841828110952392,266.4322144213214,11.073976373288698,10.79639543165472,NA,0.0331519649638388,0.5,0,0.0138716862868682,3,0.0342248384643331,0.030046137570616405,23.06942710792245,C16,16,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,16:1 cis,20.857142857142858,0,2004.69814285714,2018.701142857143,2031.15157142857,688.180451498474,334.29419962587,265.053884154904,116.4978624565,265.053884154904,116.4978624565,6156.68369590192,3517.19920814146,0.5756305745530546,1160.14360805661,663.310578203592,663.310578203592,0.0258993427645109,1,1,0.5,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,0.0331519649638388,0.5,0,0.0135800168738151,3,0.0258993427645109,0.017838166456573316,38.85753517590494,C16,16,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,16:1 trans,21.857142857142858,0,2031.83828571429,2040.9745714285714,2050.34971428571,339.78500460104,153.523561337482,259.438516435295,111.52251174714,259.438516435295,111.52251174714,2249.65061205748,1102.01083942716,0.4806794240856929,803.922224280557,389.020112696029,389.020112696029,0.0216292536578635,1,1,0.5,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,0.0331519649638388,0.5,0,0.0136578852745407,3,0.0216292536578635,0.011436668405326625,60.607438809462394,C16,16,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,17:0 cyclo,28.142857142857142,0,2280.01085714286,2293.924285714286,2303.74728571429,420.624784295026,177.426515126815,256.024495719604,108.923804173097,256.024495719604,108.923804173097,3106.06330576438,1494.22435376823,0.5005239150571492,878.206095774835,446.218693746623,446.218693746623,0.0225195006357591,1,1,0.5,0.013453138602769,-136.118852869519,3637.97536235237,16.142857142857142,16.01404761904762,3.4850402085123116,82.83763090363267,2.72084745968264,3.2746915450735736,NA,0.0331519649638388,0.5,0,0.013453138602769,3,0.0225195006357591,0.013027272036594451,53.20739281507671,C17,17,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,18:0,34.42857142857143,0,2580.85142857143,2594.496142857143,2600.796,444.152599787335,269.251090465542,265.457442984158,110.497853877585,265.457442984158,110.497853877585,3307.35794211944,2339.89035975966,0.7066019833760955,1651.25057627451,1041.46294373137,1041.46294373137,0.0317856702900255,1,1,0.5,0.0148571379406509,-45.9489064895411,3621.04516356092,22.428571428571427,17.99809523809524,3.1333784584284263,74.04680599562252,2.5231152561550845,3.0036663613204997,NA,0.0331519649638388,0.5,0,0.0148571379406509,3,0.0317856702900255,0.02490516982763756,27.831457699627958,C18,18,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,18:1 cis,31.857142857142858,0,2507.28342857143,2523.406285714286,2529.736,568.595587497491,231.822453395071,292.287908874903,116.352495430553,292.287908874903,116.352495430553,5949.88144867279,2746.29135568123,0.4597200783994959,724.996445643017,328.247263145123,328.247263145123,0.0206831630211229,1,1,0.5,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,0.0331519649638388,0.5,0,0.0145100263461861,3,0.0206831630211229,0.008854574310621222,78.2812539873885,C18,18,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,18:1 trans,32.857142857142854,0,2529.736,2546.9337142857144,2557.29414285714,1117.67731345638,669.443477197766,398.346580105167,204.575267423138,398.346580105167,204.575267423138,13593.403486362,9462.63803665503,0.7003645896900471,1628.01678309738,1023.57292298498,1023.57292298498,0.0315071719348135,1,1,0.5,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,0.0331519649638388,0.5,0,0.012979865758869,3,0.0315071719348135,0.027130633877990078,25.548506668775843,C18,18,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,18:2,30.857142857142858,0,2487.07014285714,2498.6845714285714,2506.47728571429,283.17017396861,97.5092738500811,244.659384680536,102.010665597078,244.659384680536,102.010665597078,2307.40209342265,825.621732421068,0.36707017387366614,377.339087139001,60.5510970970311,60.5510970970311,0.0165153327333761,1,1,0.5,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,0.0331519649638388,0.5,0,0.0137760154892704,3,0.0165153327333761,0.0038880105651247464,178.27811137588967,C18,18,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,a-15:0,17.857142857142858,0,1724.22014285714,1736.0435714285716,1745.23957142857,475.056419340693,244.030086647978,263.504560661841,116.496187125578,263.504560661841,116.496187125578,3008.64820757177,1742.48257964706,0.5791710602954226,1173.46488457333,673.567961121466,673.567961121466,0.0260590278391042,1,1,0.5,0.0141879614694216,-88.9260831848606,4073.44261012497,3.2857142857142856,12.396666666666667,3.5673325170238153,103.51801611122931,2.8141307067980494,4.123752223590548,NA,0.0331519649638388,0.5,0,0.0141879614694216,3,0.0260590278391042,0.01721751359983423,40.25826241058517,C15,15,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,i-15:0,16.857142857142858,0,1703.58885714286,1715.651142857143,1722.69742857143,551.228148159751,442.149385677018,232.160637715473,99.534914255792,232.160637715473,99.534914255792,3924.72503952771,3668.5104998033,0.9171811907008586,2441.9935407873,1650.33502640622,1650.33502640622,0.0412616482119736,1,1,0.5,0.0146749677396367,-57.6486668793579,5235.65050049662,2.2857142857142856,12.267857142857142,4.291940824642866,119.43617204045708,3.37523566288207,4.767613019180022,NA,0.0331519649638388,0.5,0,0.0146749677396367,3,0.0412616482119736,0.03996203738852213,17.34514118539488,C15,15,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,i-16:0,20.333333333333332,0,1958.29516666667,1972.8903333333333,1981.38966666667,273.638508346618,159.859641533799,248.66312656852,105.937504162843,248.66312656852,105.937504162843,1956.85944192192,1192.17065881602,0.6114435201626052,1294.36529403739,766.66127640879,766.66127640879,0.0275081652472536,1,1,0.5,0.0144299200803822,-73.3866285742175,2945.06646808428,6.833333333333333,13.929166666666667,1.5026596590277788,41.27740128302989,1.2704102247869398,1.75825146450813,NA,0.0331519649638388,0.5,0,0.0144299200803822,3,0.0275081652472536,0.019039348424199895,36.40603476109104,C16,16,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,3,i-17:0,26.333333333333332,0,2226.54666666667,2236.021333333333,2242.63966666667,254.480376618003,253.488995968942,255.769404189042,111.123369296533,255.769404189042,111.123369296533,1532.20207884039,1710.86930183128,1.126725330874012,3227.70288790451,2255.33122368647,2255.33122368647,0.0506759931158935,1,1,0.5,0.0156075566955635,2.24678918506598,1573.36271751772,12.833333333333334,15.6375,1.3644345511111142,36.85069581879241,1.1557820746635667,1.5722174076244277,NA,0.0331519649638388,0.5,0,0.0156075566955635,3,0.0506759931158935,0.05402171424659627,12.830899393453036,C17,17,0.02811369658961833,28.210151120475853
Niwot Ridge Tundra,7,16:0,28.166666666666668,0,2064.85033333333,2090.1393333333335,2105.7795,1483.13109668374,1140.82448200421,258.218015457707,113.470907523125,258.218015457707,113.470907523125,20121.7535841525,18573.2521545351,0.9280664327344779,2478.73842760371,1678.62858925486,1678.62858925486,0.0417021798164973,1,1,0.5,0.0138716862868682,-109.238464567178,17645.9486401328,15,14.653611111111111,22.215280607222194,368.94005653169035,10.846923330443541,9.583708704139212,NA,0.0391798542972429,0.5,0,0.0138716862868682,7,0.0417021798164973,0.01791521086125818,38.690428258306625,C16,16,0.01611324565460016,50.2441736493493
Niwot Ridge Tundra,7,16:1 cis,26.166666666666668,0,2006.15616666667,2022.4581666666668,2033.6745,905.656591186843,452.051679445356,294.201432868026,135.86356094191,294.201432868026,135.86356094191,9612.2470750356,5680.51670878512,0.5914934371991679,1217.24865933216,707.281467685767,707.281467685767,0.0265838079900564,1,1,0.5,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,0.0391798542972429,0.5,0,0.0135800168738151,7,0.0265838079900564,0.008081921291457354,85.76514860304401,C16,16,0.01611324565460016,50.2441736493493
Niwot Ridge Tundra,7,16:1 trans,27.166666666666668,0,2033.779,2043.7065,2053.80816666667,443.60486390782,206.981881279277,279.451840413269,121.449564842274,279.451840413269,121.449564842274,3081.46372878128,1629.48446542445,0.5124355644344072,920.979022518814,479.153847339487,479.153847339487,0.0230323882321724,1,1,0.5,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,0.0391798542972429,0.5,0,0.0136578852745407,7,0.0230323882321724,0.0057818665880261366,119.88294264613565,C16,16,0.01611324565460016,50.2441736493493
